clean_text,classification
bule: sudah ku bilang ojol itu gengster,NON_BUZZER
malah joget joget,NON_BUZZER
"harusnya dpr keluar saja, mengomong baik-baik ,biar enggak terjadi korban berikut nya",NON_BUZZER
di bayar berapa tuh para polisi,NON_BUZZER
anjit malah jadi ke polisi,NON_BUZZER
mikir kids,NON_BUZZER
bravo para pndemo,NON_BUZZER
#dpr merajalela rakyat sengsara,NON_BUZZER
"maaf salah fokus, yang ini kenapa bagoyang-goyang sih",NON_BUZZER
"ini lah yang ku suka sama ojol , 1 kena musibah semua ojo indonesia kompak",NON_BUZZER
selarang malah mau mencari orang,NON_BUZZER
grab food guy,NON_BUZZER
"demo di depan gerbang wakil rakyat itu hanya simbolis. di jerman pernah ada demo di bandara. ketika bandara lumpuh, demo sehari saja langsung didengarkan. karena kaitannya sama kepentingan internasional. pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing. pelabuhan, bandara, jalur perdagangan utama lain itu vital..... lah kalau demo di jalur lambat ya cuma jadi tontonan. kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. ini juga bisa berdampak. cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis? ayo terapkan demo kayak begini!!!!!!",NON_BUZZER
penjual kembang api di indonesia saat ini:,NON_BUZZER
semoga cepat sembuh ya indonesia,NON_BUZZER
kalo saja ada tukang sedor wc pasti bubar polisinya,NON_BUZZER
"tolong notice ini‼jangan jadikan pelabuhan, bandara, stasiun, jadi sasaran demo!!!! objek-objek vital ini kalau rusak bikin ekonomi kita ambruk, jadi masyarakat cerdas untuk enggak terprovokasi buat demo ke objek-objek vital ini! yang susah pada akhirnya kita lagi kita lagi! tetap waras dan fokus ke tujuan awal demo! jangan terprovokasi dan jangan mau ditunggangi!!!",BUZZER
ya allah lindungilah rakyat indonesia yang sedang berjuang melawan keadilan,NON_BUZZER
"shi uya kuya, eko, dan anggota dpr tertawa mengakak di markasnya",NON_BUZZER
disana gunung disini gunung.. dalangnya bingung penontonnya ikut bingung,NON_BUZZER
maaf bertanya..kemana perginya pasukan baju oren yang selalu ada setiap hajatan..tak ada menampak ..kemanakah mereka pergi,NON_BUZZER
serius teralihkan bro ke polisi?,NON_BUZZER
pak dimana pesanan saya ya kok belum tiba..... lagi demo kak,NON_BUZZER
renek seng ngwo mercon bubuk 1 dem ye,NON_BUZZER
kangen pak jokowi :(,NON_BUZZER
ông grap o lo chạy đi mà ở đó:)),NON_BUZZER
diam ditindas!! bersuara dilindas!! sakit!!!! dimana sila ke lima.,NON_BUZZER
coba demo nya pindah ke bandara atau ke tempat-tempat yang vital bagi kepentingan negara...pasti suara rakyat langsung di dengar,NON_BUZZER
gue rasa dpr nge adu domba masarakat sama brimob dan polisi,NON_BUZZER
ayo saudara saudaraku jangan pernah kendor dan mau kalah sampai mereka mundur dari markas mereka,NON_BUZZER
dpr lagi senang tuh kayaknya amukan rakyat beralih ke polisi,NON_BUZZER
baru kali ini niat polisi kerja,NON_BUZZER
kasihan brimob nya. sudah hentikan itu. brimob pun karena ditugaskan untuk mengamankan kondisi. jangan mau diadu domba sama oknum yang senang kita diporak-porandakan. berdamailah. .,NON_BUZZER
bule: sudah gue bilang itu jaket gengster,NON_BUZZER
brimob bilek: anjir tameng ku panas,NON_BUZZER
"situasi sekarang dewan lagi ngopi , tumpang kaki sambil santai. dalam hati nya berkata : akhir nya teralihkan juga. seperti biasa dari dulu rakyat vs aparat. dimana para dewan itu? yap mereka yang memainkan game nya.",NON_BUZZER
mình tôi vn,NON_BUZZER
petugas itu menjalankan tugas dan amanah.. kalau mereka demo seperti ini sudah kriminalitas namanya,NON_BUZZER
"waduuuh, kok jadi sasaran ke brimob demo nya. seperti di adu domba antara pendemo sama brimob.. luar biasa",NON_BUZZER
semoga kalian selalu di lindungi. para penyuara rakyat kecil,NON_BUZZER
penyebab awal semua kejadian ini dari dpr yang joget2,NON_BUZZER
kenapa demo seperti ini,NON_BUZZER
"guys, tadi gue lihat salah satu komen yang sangat masuk akal. dimana kita jangan lagi demo di depan gedung dpr mpr, melainkan demo di bandara internasional, atau pusat2 ekonomi internasional. yang mana jika ada demo di tempat tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yang di bawa di demo tersebut. mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut",NON_BUZZER
fokus ke dpr ini siasat mereka untuk mengalihkan,NON_BUZZER
"meninggal di malam jum'at, meninggal dalam mencari nafkah, meninggal dim menyuarakan keadilan, meninggal dalam keadaan didzolimi.. ya allah ya rab hadiahkanlah almarhum surga tanpa hisab, berikanlah kelapangan hati untuk keluarganya dan angkatlah derajat keluarganya amin",NON_BUZZER
"demo di depan gerbang wakil rakyat itu hanya simbolis. di jerman pernah ada demo di bandara. ketika bandara lumpuh, demo sehari saja langsung didengarkan. karena kaitannya sama kepentingan internasional. pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing. pelabuhan, bandara, jalur perdagangan utama lain itu vital..... lah kalau demo di jalur lambat ya cuma jadi tontonan. kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. ini juga bisa berdampak. cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis? ayo terapkan demo kayak begini!!!!!!",NON_BUZZER
dari pada demo polisi mending cari orderan bang dirumah anak istri butuh makan,NON_BUZZER
sebarkan,NON_BUZZER
alihkan demo di tempat strategis seperti bandara pelabuhan dan lain lain agar ekonomi lumpuh dan suara kita bisa di dengar ‼‼‼,BUZZER
"'ubk':demo di depan gerbang wakil rakyat itu hanya simbolis. di jerman pernah ada demo di bandara. ketika bandara lumpuh, demo sehari saja langsung didengarkan. karena kaitannya sama kepentingan internasional. pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing. pelabuhan, bandara, jalur perdagangan utama lain itu vital..... lah kalau demo di jalur lambat ya cuma jadi tontonan. kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. ini juga bisa berdampak. cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis? ( tidak merusak pasilitas di bandara )",NON_BUZZER
ủa anh grab,NON_BUZZER
ojol nya joget²,NON_BUZZER
kok demo keluar lagi ini,NON_BUZZER
mereka manusia juga bang,NON_BUZZER
"pengalihan isunya luar biasa,",NON_BUZZER
the camera man:,NON_BUZZER
kasihan atuh polisinya yang salah mah dpr polisi cuma ngejalanin tugas atuh,NON_BUZZER
demo berasa tawuran,NON_BUZZER
bjir kayak main fre fire,NON_BUZZER
pengin ikut tapi lagi hamil,NON_BUZZER
"tolong notice ini‼jangan jadikan pelabuhan, bandara, stasiun, dan rumah sakit jadi sasaran demo!!!! objek-objek vital ini kalau rusak bikin ekonomi kita ambruk, jadi masyarakat cerdas untuk enggak terprovokasi buat demo ke objek-objek vital ini! yang susah pada akhirnya kita lagi kita lagi! tetap waras dan fokus ke tujuan awal demo! jangan terprovokasi dan jangan mau ditunggangi!!!",BUZZER
brimob b nya apa?,NON_BUZZER
what is brimob,NON_BUZZER
yang demo: meninggal yang mengamankan demo: meninggal yang di demo:?,NON_BUZZER
"tolong jangan terprovokasi,brimob harus dituntut,tapi jangan lupa tujuan utama itu dpr mpr,jangan biarkan mereka mengalihkan isu,semua ini sudah di atur supaya rakyat bisa dialihkan",NON_BUZZER
apakah setelah ini istana merdeka demo nya!,NON_BUZZER
fungsi demo apaan dpr saja enggak ngapa-mengapai,NON_BUZZER
"tadi ada yang komentar begini lo : kalau demo jangan cuma di jalan raya yang bikin macet tapi kurang didengar. lebih baik diarahkan ke tempat-tempat strategis yang punya pengaruh besar terhadap perekonomian, misalnya kawasan pelabuhan, bandara internasional, atau pusat aktivitas bisnis. dengan begitu, suara rakyat lebih mungkin didengar, seperti yang dilakukan di beberapa negara lain. kalau di indonesia, langkah seperti ini bisa jadi lebih efektif untuk menekan pemerintah agar benar-benar memperhatikan aspirasi rakyat.",NON_BUZZER
grap mạnh nhất lịch sử,NON_BUZZER
bule: sudah ku hilang ojol ganster,NON_BUZZER
ai việt vào gthich cho mik với,NON_BUZZER
kita harusnya memilih pak ganjar,NON_BUZZER
lekas pulih ya indonesia aku,NON_BUZZER
rip shipper,NON_BUZZER
sekarang live sudah bisa ramaikan komen ini di setiap vt tiktok,NON_BUZZER
đất nc kok đc lòng dân đấy,NON_BUZZER
awas intel abang2 ku harus jeli,NON_BUZZER
yang joget joget nya dpr yang bersalah nya polisi,NON_BUZZER
"ya allah ,kenapa sesama anak bangsa mau di adu domba ,",NON_BUZZER
delivery aura,NON_BUZZER
bên họ đang là tết hả sao đã bắn pháo r,NON_BUZZER
yang jual mercon:,NON_BUZZER
tuh kan jadi lupa sama tujuan awal demo apa. astaghfirullah.... nanti kalo ada korban lagi menyalahkan aparat.. h,NON_BUZZER
"tadi gue lihat salah satu komen yang sangat masuk akal. dimana kita jangan lagi demo di depan gedung dpr mpr, melainkan demo di bandara internasional, atau pusat2 ekonomi internasional. yang mana jika ada demo di tempat tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yang di bawa di demo tersebut. mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut",NON_BUZZER
"tadi gue lihat salah satu komen yang sangat masuk akal. dimana kita jangan lagi demo di depan gedung dpr mpr, melainkan demo di bandara internasional, atau pusat2 ekonomi internasional. yang mana jika ada demo di tempat tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yang di bawa di demo tersebut. mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut",NON_BUZZER
"pantas makanan gue enggak datang"",lagi demo trnya",NON_BUZZER
dapat nih,NON_BUZZER
nih bukan demo lagi..nih sgaja buat hura hara..,NON_BUZZER
kalau butuh kabarin bang,NON_BUZZER
kakak gua brimob di jakarta,NON_BUZZER
saya dari malaysia boleh tau apa yang jadi sebenarnya,NON_BUZZER
: datang pun tak sudi : mengobati pun tak sudi : turun pun tak sudi,NON_BUZZER
"petugas juga manusia, punya keluarga yang menanti dirumah, ptugas juga berhak mmprtahankan hidup dalam tugas.",NON_BUZZER
sengaja cari mslah ini tiba ada apa-apanya yang di salahkan lagi polisi.,NON_BUZZER
semoga teman² yang berjuang selalu dalam lindungan allah,NON_BUZZER
"demo di depan gerbang wakil rakyat itu hanya simbolis. di jerman pernah ada demo di bandara. ketika bandara lumpuh, demo sehari saja langsung didengarkan. karena kaitannya sama kepentingan internasional. pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing. pelabuhan, bandara, jalur perdagangan utama lain itu vital..... lah kalau demo di jalur lambat ya cuma jadi tontonan. kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. ini juga bisa berdampak. cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis? ( tidak merusak pasilitas di bandara )",NON_BUZZER
buah e tuhan:undang tukang sedot wc!!!,NON_BUZZER
"di depan gerbang wakil rakyat itu hanya simbolis. di jerman pernah ada demo di bandara. ketika bandara lumpuh, demo sehari saja langsung didengarkan. karena kaitannya sama kepentingan internasional. pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing. pelabuhan, bandara, jalur perdagangan utama lain itu vital..... lah kalau demo di jalur lambat ya cuma jadi tontonan. kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. ini juga bisa berdampak. cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis? ayo terapkan demo kayak begini!!!!!!",NON_BUZZER
#stopbayarpajak,NON_BUZZER
"fokus saja ke dpr , kocak",NON_BUZZER
demo macam apa ini,NON_BUZZER
"kita itu seperti di adu domba, rakyat dengan aparat, sedangkan dalang nya sedang menonton dan menikmati kopi mhl di tempat yang nyaman, memakai uang rakyat",NON_BUZZER
gue kecewa sama cita cita gue,NON_BUZZER
sehat-sehat ojol dan pendemo,NON_BUZZER
jangan terpancing sama yang mengadu domba,NON_BUZZER
tuh presiden kemana ya bukan turun ke jalan damai kan massa yang demo,NON_BUZZER
kapan ya ada demo turunkan harga reel pancing shimano biomaster sw 10000 hg 7b dan joran shimano ocea jigger s623,NON_BUZZER
genkster sama anak stm yang suka tawuran mana ? enggak join,NON_BUZZER
hanya mewakilkan suara rakyat,NON_BUZZER
"semenjak pak prabowo jadi presiden,aku jadi makin melek politik,aku jadi sedikit tau bahwa presiden bukan satu² pengambil keputusan di negeri ini,aku jadi tau kalau di negeri ini di naungi 3 lembaga yang berbeda,jadi tidak semua jadi wewenang presiden.",NON_BUZZER
nah kan rusuh. orang yang ingin berkuasa tanpa bekerja manfaatkan keadaan korban.jika negara jatuh orang nih pasti akan muncul n mengangkat dirinya sebagai penguasa. selesai demo menyampaikan aspirasi pulang. smntra aparat tetap akan berjaga sampai kapanpun.itu adalah tugasnya.,NON_BUZZER
perang dunia ke berapa ini,NON_BUZZER
ang lala nya,NON_BUZZER
belum sih,NON_BUZZER
ramekan p ini gais!!!,NON_BUZZER
"sebenarnya dpr sudah menang karena rakyat fokus bentrok dengan polisi,tujuan utama demo untuk dpr bukan untuk polisi",NON_BUZZER
grap vương tầm quốc tế,NON_BUZZER
semua gara gara dpr masyarakat dan polisi jadi korban nya,NON_BUZZER
"allah: demo di depan gerbang wakil rakyat itu hanya simbolis. di jerman pernah ada demo di bandara. ketika bandara lumpuh, demo sehari saja langsung didengarkan. karena kaitannya sama kepentingan internasional. pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing. pelabuhan, bandara, jalur perdagangan utama lain itu vital..... lah kalau demo di jalur lambat ya cuma jadi tontonan. kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. ini juga bisa berdampak. cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis? ayo terapkan demo kayak begini!!!!!",NON_BUZZER
ya allah saudara2ku sudahlah kalian sudah berusaha tinggal menunggu tangan2 allah yang bekerja..ngeri lihatnya takut ada korban lagi,NON_BUZZER
không lối thoát v2,NON_BUZZER
awal nya bagaimana sih memang kok bisa sampai demo bang?,NON_BUZZER
demo siang demo malam,NON_BUZZER
kejadian 1998 terulang kah?,NON_BUZZER
pakai apa itu,NON_BUZZER
"dpr berhasil menjalankan misi mengadu domba rakyat dengan aparat, sedangkan mereka menikmati kejadian ini karena akhirnya rakyat melupakan tujuan utamanya beralih ke aparat..",NON_BUZZER
semangat bang,NON_BUZZER
"hai kalian semoga kalian selalu di lindungi oleh allah swt ya.. sedih di bulan kelahiran nabi muhammad saw , indonesia malah kayak begini",NON_BUZZER
pengalihan isu itu target mereka kalo berita sudah kena di coklat lupa semua nya korupsi dl,NON_BUZZER
fokus dpr woi pengalihan isu itu brimob babak ke2 saja,NON_BUZZER
"demo di depan gerbang wakil rakyat itu hanya simbolis. di jerman pernah ada demo di bandara. ketika bandara lumpuh, demo sehari saja langsung didengarkan. karena kaitannya sama kepentingan internasional. pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing. pelabuhan, bandara, jalur perdagangan utama lain itu vital..... lah kalau demo di jalur lambat ya cuma jadi tontonan. kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. ini juga bisa berdampak. cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis.atau demo di rumah dpr masing-masing dan demo di rumah kerabat beserta sanak saudaranya atau ke sekolah sekolah anaknya pasti ada efek jera.",NON_BUZZER
mau benar disuruh sama dpr buat jadi penghalang,NON_BUZZER
awas pengalihan isu target utama bukan aparat tapi dpr,NON_BUZZER
jum’ at an dulu bang bang,NON_BUZZER
salah fokus sama demo nya salah fokus sama abang ojek,NON_BUZZER
"lebih baik fokus ke dpr, kalau seperti ini yang ada tambah makan korban",NON_BUZZER
seru kayaknya ya ikut demo di jawa timur enggak ada masih kayak semua libur mulai pekerjaan sekolah kuliah tolong undang saya wkwk,NON_BUZZER
ini mah tauran rakyat vs polisi semangat yang ikut demo,NON_BUZZER
pada enggak sadar lagi di adu domba dpr lagi asik joget sambil menonton di tv,NON_BUZZER
tambahkan sound horeg biar seru,NON_BUZZER
"waspada, ada oknum2 yang mengambil kesempatan situasi demo agar semakin keruh.",NON_BUZZER
"buat kalian semua, hati-hati ya,,, jaga diri kalian, semangat berjuang",NON_BUZZER
hati2kawan2 semoga selamat tidk ada korban jiwa lagi sampai demo ini berhasil,NON_BUZZER
"ini demo karena apa?, apa demo nya seluruh ìndonesia?",NON_BUZZER
"kalian hanya melihat sisi jeleknya polisi, padahal sisi baiknya juga enggak ada",NON_BUZZER
"demo mau lwan dpr, e polisi jadi penghalang, nih boleh yang terjd, ksihan saja orang kecil tertindas",NON_BUZZER
